FLWS,NasdaqGS,纳斯达克全球精选,"FLWS,FWC",NasdaqGS:FLWS, DB:FWC,,,-,1-800-Flowers.com Inc. ,,,,,,,,1976,www.1800flowers.com,United States,"Headquarters
One Old Country Road
Suite 500 
Carle Place, New York    11514
United States
Main Phone: 516-237-6000
Other Phone: 800-356-9377","1-800-FLOWERS.COM, Inc. operates as a florist and gift retailer in the United States.",Internet Retail
SYE,ARCA,-,SYE,ARCA:SYE,,,,-,SSGA Active ETF Trust - SPDR MFS Systematic Core Equity ETF ,,,,,,,,2014,www.spdrs.com/product/fund.seam?ticker=SYE,United States,"Headquarters
State Street Financial Center
One Lincoln Street 
Boston, Massachusetts    02111-2900
United States
Main Phone: 617-786-3000
Main Fax: 617-664-0481","SSGA Active ETF Trust - SPDR MFS Systematic Core Equity ETF is a feeder fund launched and managed by SSgA Funds Management, Inc. The fund is co-managed by Massachusetts Financial Services Company.",Asset Management and Custody Banks
SYG,ARCA,-,SYG,ARCA:SYG,,,,-,SSGA Active ETF Trust - SPDR MFS Systematic Growth Equity ETF ,,,,,,,,2014,www.spdrs.com/product/fund.seam?ticker=SYG,United States,"Headquarters
State Street Financial Center
One Lincoln Street 
Boston, Massachusetts    02111-2900
United States
Main Phone: 617-786-3000
Main Fax: 617-664-0481","SSGA Active ETF Trust - SPDR MFS Systematic Growth Equity ETF is a feeder fund launched and managed by SSgA Funds Management, Inc. The fund is co-managed by Massachusetts Financial Services Company.",Asset Management and Custody Banks
SYV,ARCA,-,SYV,ARCA:SYV,,,,-,SSGA Active ETF Trust - SPDR MFS Systematic Value Equity ETF ,,,,,,,,2014,www.spdrs.com/product/fund.seam?ticker=SYV,United States,"Headquarters
State Street Financial Center
One Lincoln Street 
Boston, Massachusetts    02111-2900
United States
Main Phone: 617-786-3000
Main Fax: 617-664-0481","SSGA Active ETF Trust - SPDR MFS Systematic Value Equity ETF is a feeder fund launched and managed by SSgA Funds Management, Inc. The fund is co-managed by Massachusetts Financial Services Company.",Asset Management and Custody Banks
GAL,ARCA,-,GAL,ARCA:GAL,,,,-,SSgA Active ETF Trust - SPDR SSgA Global Allocation ETF ,,,,,,,,2012,www.spdrs.com/product/fund.seam?ticker=GAL,United States,"Headquarters
State Street Financial Center
One Lincoln Street 
Boston, Massachusetts    02111-2900
United States
Main Phone: 617-786-3000
Main Fax: 617-664-0481",SSgA Active ETF Trust - SPDR SSgA Global Allocation ETF is a feeder fund launched by State Street Global Advisors.,Asset Management and Custody Banks
INKM,ARCA,-,INKM,ARCA:INKM,,,,-,SSgA Active ETF Trust - SPDR SSgA Income Allocation ETF ,,,,,,,,2012,www.spdrs.com/product/fund.seam?ticker=INKM,United States,"Headquarters
State Street Financial Center
One Lincoln Street 
Boston, Massachusetts    02111-2900
United States
Main Phone: 617-786-3000
Main Fax: 617-664-0481","SSgA Active ETF Trust - SPDR SSgA Income Allocation ETF is a feeder fund launched by State Street Global Advisors, Inc. It is managed by SSgA Funds Management, Inc. The fund invests its entire corpus in the SSgA Master Trust - SSgA Income Allocation Portfolio.",Asset Management and Custody Banks
RLY,ARCA,-,RLY,ARCA:RLY,,,,-,SSgA Active ETF Trust - SPDR SSgA Multi-Asset Real Return ETF ,,,,,,,,2012,www.spdrs.com/product/fund.seam?ticker=RLY,United States,"Headquarters
State Street Financial Center
One Lincoln Street 
Boston, Massachusetts    02111-2900
United States
Main Phone: 617-786-3000
Main Fax: 617-664-0481",SSgA Active ETF Trust - SPDR SSgA Multi-Asset Real Return ETF is a feeder fund launched by State Street Global Advisors.,Asset Management and Custody Banks
ULST,ARCA,-,ULST,ARCA:ULST,,,,-,SSgA Active ETF Trust - SPDR SSgA Ultra Short Term Bond ETF ,,,,,,,,2013,www.spdrs.com/product/fund.seam?ticker=ULST,United States,"Headquarters
State Street Financial Center
One Lincoln Street 
Boston, Massachusetts    02111-2900
United States
Main Phone: 617-786-3000
Main Fax: 617-664-0481","SSgA Active ETF Trust - SPDR SSgA Ultra Short Term Bond ETF is a feeder fund launched by State Street Global Advisors, Inc. The fund is managed by SSgA Funds Management, Inc. It invests its entire corpus in the SSgA Master Trust - SSgA Ultra Short Term Bond Portfolio.",Asset Management and Custody Banks
STJ,NYSE,纽交所,"STJ,JUD",NYSE:STJ, DB:JUD,,,-,St. Jude Medical Inc. ,,,,,,,,1976,www.sjm.com,United States,"Headquarters
One St. Jude Medical Drive 
Saint Paul, Minnesota    55117
United States
Main Phone: 651-756-2000
Main Fax: 651-756-3301
Other Phone: 800-328-9634","St. Jude Medical, Inc. develops, manufactures and distributes medical devices for cardiac rhythm management, cardiovascular, and atrial fibrillation therapy areas worldwide.",Healthcare Equipment
STAG,NYSE,纽交所,"STAG,STAG.PRA,STAG.PRB,SW6",NYSE:STAG, NYSE:STAG.PRA, NYSE:STAG.PRB, DB:SW6,-,"STAG Industrial, Inc. ",,,,,,,,2010,www.stagreit.com,United States,"Headquarters
One Federal Street
23rd Floor 
Boston, Massachusetts    02110
United States
Main Phone: 617-574-4777
Main Fax: 617-574-0052","STAG Industrial, Inc. is a real estate investment trust. The firm invests in the real estate markets of United States.",Industrial REITs
SSI,NYSE,纽交所,"SSI,SZ6",NYSE:SSI, DB:SZ6,,,-,Stage Stores Inc. ,,,,,,,,1988,www.stagestoresinc.com,United States,"Headquarters
10201 Main Street 
Houston, Texas    77025
United States
Main Phone: 800-579-2302","Stage Stores, Inc. operates as a specialty department store retailer in the United States.",Apparel Retail
SFG,NYSE,纽交所,"SFG,1S7",NYSE:SFG, DB:1S7,,,-,StanCorp Financial Group Inc. ,,,,,,,,1998,www.stancorpfinancial.com,United States,"Headquarters
1100 SW Sixth Avenue 
Portland, Oregon    97204
United States
Main Phone: 971-321-7000","StanCorp Financial Group, Inc., together with its subsidiaries, provides financial products and services in the United States.",Life and Health Insurance
SMP,NYSE,纽交所,"SMP,SRU",NYSE:SMP, DB:SRU,,,-,Standard Motor Products Inc. ,,,,,,,,1919,www.smpcorp.com,United States,"Headquarters
37 - 18 Northern Boulevard 
Long Island City, New York    11101
United States
Main Phone: 718-392-0200
Main Fax: 718-729-4549","Standard Motor Products, Inc. manufactures and distributes replacement parts for motor vehicles in the automotive aftermarket industry.",Auto Parts and Equipment
SPF,NYSE,纽交所,"SPF,SGX",NYSE:SPF, DB:SGX,,,-,Standard Pacific Corp. ,,,,,,,,1965,www.standardpacifichomes.com,United States,"Headquarters
15360 Barranca Parkway 
Irvine, California    92618
United States
Main Phone: 949-789-1600
Main Fax: 949-789-1609",Standard Pacific Corp. operates as a builder of single-family attached and detached homes in the United States.,Homebuilding
SXI,NYSE,纽交所,SXI,NYSE:SXI,,,,-,Standex International Corporation ,,,,,,,,1955,www.standex.com,United States,"Headquarters
11 Keewaydin Drive 
Salem, New Hampshire    03079
United States
Main Phone: 603-893-9701
Main Fax: 603-893-7324",Standex International Corporation manufactures and sells various products and services for diverse market segments in the United States and internationally.,Industrial Machinery
SWK,NYSE,纽交所,"SWK,SWJ,SWH,SWU",NYSE:SWK, NYSE:SWJ, NYSE:SWH, NYSE:SWU,-,"Stanley Black & Decker, Inc. ",,,,,,,,1843,www.stanleyblackanddecker.com,United States,"Headquarters
1000 Stanley Drive 
New Britain, Connecticut    06053
United States
Main Phone: 860-225-5111
Main Fax: 860-827-3895","Stanley Black & Decker, Inc. provides power and hand tools, mechanical access solutions, and electronic security and monitoring systems for various industrial applications.",Industrial Machinery
STN,-,-,"STN,STN,S3A",TSX:STN, NYSE:STN, DB:S3A,,-,Stantec Inc. ,,,,,,,,1954,www.stantec.com,Canada,"Headquarters
10160 – 112 Street 
Edmonton, Alberta    T5K 2L6
Canada
Main Phone: 780-917-7000","Stantec Inc. provides professional consulting services in planning, engineering, architecture, interior design, landscape architecture, surveying, environmental sciences, project management, and project economics for infrastructure and facilities projects in Canada, the United States, and internationally.",Research and Consulting Services
SGU,NYSE,纽交所,SGU,NYSE:SGU,,,,-,"Star Gas Partners, L.P. ",,,,,,,,1995,www.star-gas.com,United States,"Headquarters
2187 Atlantic Street 
Stamford, Connecticut    06902
United States
Main Phone: 203-328-7310","Star Gas Partners, L.P., through its subsidiary, Petro Holdings, Inc., operates as a home heating oil and propane distributor and services provider to residential and commercial customers in the United States.",Gas Utilities
SRT,NYSE,纽交所,SRT,NYSE:SRT,,,,-,"StarTek, Inc. ",,,,,,,,1987,www.startek.com,United States,"Headquarters
8200 East Maplewood Avenue
Suite 100 
Greenwood Village, Colorado    80111
United States
Main Phone: 303-262-4500
Other Phone: 800-541-1130","StarTek, Inc. provides business process outsourcing services in the United States, the Philippines, Canada, Costa Rica, and Honduras.",Data Processing and Outsourced Services
HOT,NYSE,纽交所,"HOT,S1V",NYSE:HOT, DB:S1V,,,-,Starwood Hotels & Resorts Worldwide Inc. ,,,,,,,,1969,www.starwood.com,United States,"Headquarters
One StarPoint 
Stamford, Connecticut    06902
United States
Main Phone: 203-964-6000","Starwood Hotels & Resorts Worldwide, Inc. operates as a hotel and leisure company worldwide.","Hotels, Resorts and Cruise Lines"
STWD,NYSE,纽交所,"STWD,VSP",NYSE:STWD, DB:VSP,,,-,"Starwood Property Trust, Inc. ",,,,,,,,2009,www.starwoodpropertytrust.com,United States,"Headquarters
591 West Putnam Avenue 
Greenwich, Connecticut    06830
United States
Main Phone: 203-422-8100","Starwood Property Trust, Inc. originates, acquires, finances, and manages commercial mortgage loans, other commercial real estate debt investments, commercial mortgage-backed securities, and other commercial real estate-related debt investments in the United States and Europe.",Mortgage REITs
SWAY,NYSE,纽交所,SWAY,NYSE:SWAY,,,,-,Starwood Waypoint Residential Trust ,,,,,,,,2012,www.starwoodwaypoint.com,United States,"Headquarters
1999 Harrison Street
24th Floor 
Oakland, California    94612
United States
Main Phone: 510-250-2200","Starwood Waypoint Residential Trust, a real estate investment trust, acquires, renovates, leases, maintains, and manages single family homes in the United States.",Residential REITs
STT,NYSE,纽交所,"STT,STT.PRC,STT *,ZYA",NYSE:STT, NYSE:STT.PRC, BMV:STT *, DB:ZYA,-,State Street Corporation ,,,,,,,,1832,www.statestreet.com,United States,"Headquarters
State Street Financial Center
One Lincoln Street 
Boston, Massachusetts    02111
United States
Main Phone: 617-786-3000",State Street Corporation provides various financial services and products to institutional investors worldwide.,Asset Management and Custody Banks
STL,-,-,"STL,DNQA,STLO,STOH.F",OB:STL, XTRA:DNQA, OM:STLO, OTCPK:STOH.F,-,Statoil ASA ,,,,,,,,1972,www.statoil.com,Norway,"Headquarters
Forusbeen 50 
Stavanger, Rogaland    4035
Norway
Main Phone: 47 51 99 00 00
Main Fax: 47 51 99 00 50","Statoil ASA, an integrated energy company, is engaged in the exploration, production, transportation, refining, and marketing of petroleum and petroleum-derived products in Norway and internationally.",Integrated Oil and Gas
SPLP,NYSE,纽交所,SPLP,NYSE:SPLP,,,,-,Steel Partners Holdings L.P ,,,,,,,,1992,www.steelpartners.com,United States,"Headquarters
590 Madison Avenue
32nd Floor 
New York, New York    10022
United States
Main Phone: 212-520-2300
Main Fax: 212-520-2301","Steel Partners Holdings, L.P., through its subsidiaries, is engaged in industrial products, energy, defense, supply chain management and logistics, banking, food products and services, oilfield services, sports, training, education, and the entertainment and lifestyle businesses.",Multi-Sector Holdings
SCS,NYSE,纽交所,"SCS,GJB",NYSE:SCS, DB:GJB,,,-,Steelcase Inc. ,,,,,,,,1912,www.steelcase.com,United States,"Headquarters
901 44th Street SE 
Grand Rapids, Michigan    49508
United States
Main Phone: 616-247-2710","Steelcase Inc. designs, manufactures, and distributes an integrated portfolio of furniture settings, user-centered technologies, and interior architectural products.",Office Services and Supplies
SCM,NYSE,纽交所,SCM,NYSE:SCM,,,,-,Stellus Capital Investment Corporation ,,,,,,,,-,www.stelluscapital.com/cgi-bin/corporation/about.pl,United States,"Headquarters
4400 Post Oak Parkway
Suite 2200 
Houston, Texas    77027
United States
Main Phone: 713-292-5400",Stellus Capital Investment Corporation is a business development company specializing in investments in private middle-market companies.,Asset Management and Custody Banks
SCL,NYSE,纽交所,SCL,NYSE:SCL,,,,-,Stepan Company ,,,,,,,,1932,www.stepan.com,United States,"Headquarters
22 West Frontage Road 
Northfield, Illinois    60093
United States
Main Phone: 847-446-7500
Main Fax: 847-501-2100","Stepan Company, together with its subsidiaries, produces and sells specialty and intermediate chemicals to manufacturers in various industries worldwide.",Specialty Chemicals
STE,NYSE,纽交所,"STE,STQ",NYSE:STE, DB:STQ,,,-,Steris Corp. ,,,,,,,,1985,www.steris.com,United States,"Headquarters
5960 Heisley Road 
Mentor, Ohio    44060
United States
Main Phone: 440-354-2600","STERIS Corporation develops, manufactures, and markets infection prevention, contamination control, microbial reduction, and procedural support products and services for healthcare, pharmaceutical, scientific, research, industrial, and governmental customers worldwide.",Healthcare Equipment
STL,NYSE,纽交所,"STL,PVDA",NYSE:STL, DB:PVDA,,,-,Sterling Bancorp. ,,,,,,,,1888,www.sterlingbancorp.com,United States,"Headquarters
400 Rella Boulevard 
Montebello, New York    10901
United States
Main Phone: 845-369-8040","Sterling Bancorp operates as the bank holding company for Sterling National Bank that provides a range of banking services to commercial, consumer, and municipal clients in the United States.",Regional Banks
STC,NYSE,纽交所,"STC,SIU",NYSE:STC, DB:SIU,,,-,Stewart Information Services Corporation ,,,,,,,,1893,www.stewart.com,United States,"Headquarters
1980 Post Oak Boulevard
Suite 800 
Houston, Texas    77056
United States
Main Phone: 713-625-8100
Other Phone: 800-729-1900",Stewart Information Services Corporation provides title insurance and real estate services worldwide.,Property and Casualty Insurance
SF,NYSE,纽交所,"SF,SFB,SFN,2SI",NYSE:SF, NYSE:SFB, NYSE:SFN, DB:2SI,-,Stifel Financial Corp. ,,,,,,,,1890,www.stifel.com,United States,"Headquarters
501 North Broadway 
St. Louis, Missouri    63102
United States
Main Phone: 314-342-2000","Stifel Financial Corp., a financial holding company, provides retail and institutional brokerage, and investment banking services in the United States, Canada, and Europe.",Investment Banking and Brokerage
SWC,NYSE,纽交所,"SWC,SWC *,PGM",NYSE:SWC, BMV:SWC *, DB:PGM,,-,Stillwater Mining Co. ,,,,,,,,1992,www.stillwatermining.com,United States,"Headquarters
1321 Discovery Drive 
Billings, Montana    59012
United States
Main Phone: 406-373-8700
Main Fax: 406-373-8701","Stillwater Mining Company is engaged in developing, extracting, processing, smelting, refining, and marketing platinum group metals (PGMs).",Precious Metals and Minerals
STM,-,-,"STM,STM,STME.F,0INB",ENXTPA:STM, NYSE:STM, OTCPK:STME.F, LSE:0INB,-,STMicroelectronics NV ,,,,,,,,1987,www.st.com,Switzerland,"Headquarters
39, chemin du Champ des Filles
Plan-Les-Ouates 
Geneva, Geneva    1228
Switzerland
Main Phone: 41 22 929 29 29
Main Fax: 41 22 929 29 88","STMicroelectronics N.V. designs, develops, manufactures, and markets various semiconductor integrated circuits and discrete devices worldwide.",Semiconductors
SGY,NYSE,纽交所,"SGY,SEQ",NYSE:SGY, DB:SEQ,,,-,Stone Energy Corp. ,,,,,,,,1993,www.stoneenergy.com,United States,"Headquarters
625 East Kaliste Saloom Road 
Lafayette, Louisiana    70508
United States
Main Phone: 337-237-0410
Main Fax: 337-521-2072","Stone Energy Corporation, an independent oil and natural gas company, acquires, explores, exploits, develops, and operates oil and gas properties in the Gulf of Mexico and the Appalachia region.",Oil and Gas Exploration and Production
EDF,NYSE,纽交所,EDF,NYSE:EDF,,,,-,Stone Harbor Emerging Markets Income Fund ,,,,,,,,2010,www.shiplpcef.com/edf-objective.php?fund=edf,United States,"Headquarters
31 West 52nd Street
16th Floor 
New York, New York    10019
United States
Main Phone: 212-548-1022
Main Fax: 866-302-6524",Stone Harbor Emerging Markets Income Fund is a close ended fixed income fund launched and managed by Stone Harbor Investment Partners LP.,Asset Management and Custody Banks
EDI,NYSE,纽交所,EDI,NYSE:EDI,,,,-,Stone Harbor Emerging Markets Total Income Fund ,,,,,,,,-,www.shiplpcef.com/edi-objective.php?fund=edi,United States,"Headquarters
31 West 52nd Street
16th Floor 
New York, New York    10019
United States
Main Phone: 212-548-1022
Main Fax: 866-302-6524",Stone Harbor Emerging Markets Total Income Fund is a close ended balanced mutual fund launched and managed by Stone Harbor Investment Partners LP.,Asset Management and Custody Banks
SGM,NYSE,纽交所,"SGM,7ST",NYSE:SGM, DB:7ST,,,-,Stonegate Mortgage Corporation ,,,,,,,,1964,www.stonegatemtg.com,United States,"Headquarters
9190 Priority Way West Drive
Suite 300 
Indianapolis, Indiana    46240
United States
Main Phone: 317-663-5100
Main Fax: 317-569-0705
Other Phone: 855-663-5100","Stonegate Mortgage Corporation, an integrated mortgage company, focuses on originating, acquiring, selling, financing, and servicing residential mortgage loans in the United States.",Thrifts and Mortgage Finance
STON,NYSE,纽交所,STON,NYSE:STON,,,,-,Stonemor Partners LP ,,,,,,,,1999,www.stonemor.com,United States,"Headquarters
311 Veterans Highway
Suite B 
Levittown, Pennsylvania    19056
United States
Main Phone: 215-826-2800","StoneMor Partners L.P., together with its subsidiaries, owns and operates cemeteries in the United States.",Specialized Consumer Services
SRI,NYSE,纽交所,SRI,NYSE:SRI,,,,-,Stoneridge Inc. ,,,,,,,,1965,www.stoneridge.com,United States,"Headquarters
9400 East Market Street 
Warren, Ohio    44484
United States
Main Phone: 330-856-2443
Main Fax: 330-856-3618","Stoneridge, Inc. designs and manufactures electrical and electronic components, modules, and systems for the commercial vehicle, automotive, agricultural, motorcycle, and off-highway vehicle markets in North America, South America, and Europe.",Auto Parts and Equipment
STRI,NYSE,纽交所,"STRI,7S4",NYSE:STRI, DB:7S4,,,-,"STR Holdings, Inc. ",,,,,,,,1944,www.strholdings.com,United States,"Headquarters
18 Craftsman Road 
East Windsor, Connecticut    06088
United States
Main Phone: 860-763-7014
Main Fax: 860-758-7498","STR Holdings, Inc., together with its subsidiaries, designs, develops, manufactures, and sells encapsulants for solar module manufacturers worldwide.",Semiconductor Equipment
STRP,AMEX,全美证交所,STRP,AMEX:STRP,,,,-,Straight Path Communications Inc. ,,,,,,,,2013,www.spathinc.com,United States,"Headquarters
5300 Hickory Park Drive
Suite 218 
Glen Allen, Virginia    23059
United States
Main Phone: 804-433-1522
Main Fax: 804-234-8810","Straight Path Communications Inc., through its subsidiaries, holds, leases, and markets fixed wireless spectrum licenses in the United States.",Alternative Carriers
SGL,NYSE,纽交所,SGL,NYSE:SGL,,,,-,Strategic Global Income Fund Inc. ,,,,,,,,1991,-,United States,"Headquarters
One North Wacker Drive 
Chicago, Illinois    60606-2807
United States
Main Phone: 312-525-7100
Main Fax: 312-525-7199","Strategic Global Income Fund, Inc. is a closed ended fixed income mutual fund launched and managed by UBS Global Asset Management (Americas) Inc. It invests in fixed income markets.",Asset Management and Custody Banks
BEE,NYSE,纽交所,"BEE,SGCH.Z,BEE.PRB,BEE PRCCL",NYSE:BEE, OTCUS:SGCH.Z, NYSE:BEE.PRB, NYSE:BEE PRCCL,-,"Strategic Hotels & Resorts, Inc. ",,,,,,,,1997,www.strategichotels.com,United States,"Headquarters
200 West Madison Street
Suite 1700 
Chicago, Illinois    60606
United States
Main Phone: 312-658-5000","Strategic Hotels & Resorts, Inc is an equity real estate investment trust. The firm invests in the real estate markets of the United States.",Hotel and Resort REITs
SYK,NYSE,纽交所,"SYK,SYK",NYSE:SYK, DB:SYK,,,-,Stryker Corporation ,,,,,,,,1941,www.strykercorp.com,United States,"Headquarters
2825 Airview Boulevard 
Kalamazoo, Michigan    49002
United States
Main Phone: 269-385-2600
Main Fax: 269-385-1062","Stryker Corporation, together with its subsidiaries, operates as a medical technology company.",Healthcare Equipment
RGR,NYSE,纽交所,RGR,NYSE:RGR,,,,-,"Sturm, Ruger & Co. Inc. ",,,,,,,,1949,www.ruger-firearms.com,United States,"Headquarters
One Lacey Place 
Southport, Connecticut    06890
United States
Main Phone: 203-259-7843
Main Fax: 203-256-3367","Sturm, Ruger & Company, Inc. designs, manufactures, and sells firearms in the United States.",Leisure Products
SPH,NYSE,纽交所,SPH,NYSE:SPH,,,,-,"Suburban Propane Partners, L.P. ",,,,,,,,1945,www.suburbanpropane.com,United States,"Headquarters
240 Route 10 West 
Whippany, New Jersey    07981
United States
Main Phone: 973-887-5300","Suburban Propane Partners, L.P., through its subsidiaries, is engaged in the retail marketing and distribution of propane, fuel oil, and refined fuels.",Gas Utilities
SMFN.F,-,-,"8316,SMFN.F,SMFG,XMF",TSE:8316, OTCPK:SMFN.F, NYSE:SMFG, DB:XMF,株式会社三井住友フィナンシャルグループ,"Sumitomo Mitsui Financial Group, Inc. ",,,,,,,,-,www.smfg.co.jp,Japan,"Headquarters
1-2, Marunouchi 1-chome
Chiyoda-ku 
Tokyo    100-0005
Japan
Main Phone: 81 3 3282 8111","Sumitomo Mitsui Financial Group, Inc., through its subsidiaries, provides various banking and financial products and services in Japan, the Americas, Europe, the Middle East, Asia, and Oceania.",Diversified Banks
INN,NYSE,纽交所,"INN,INN.PRA,INN.PRB,INN.PRC",NYSE:INN, NYSE:INN.PRA, NYSE:INN.PRB, NYSE:INN.PRC,-,"Summit Hotel Properties, Inc. ",,,,,,,,2004,www.shpreit.com,United States,"Headquarters
12600 Hill Country Boulevard
Suite R-100 
Austin, Texas    78738
United States
Main Phone: 512-538-2300
Main Fax: 512-538-2333","Summit Hotel Properties, Inc., a hotel investment company, engages in acquiring, owning, renovating, repositioning, and asset-managing and selling premium-branded limited-service and select-service hotels in the upscale and midscale without food and beverage segments of the United States’ lodging industry.",Hotel and Resort REITs
SMLP,NYSE,纽交所,"SMLP,1SM",NYSE:SMLP, DB:1SM,,,-,"Summit Midstream Partners, LP ",,,,,,,,2009,www.summitmidstream.com,United States,"Headquarters
2100 McKinney Avenue
Suite 1250 
Dallas, Texas    75201
United States
Main Phone: 214-242-1955","Summit Midstream Partners, LP focuses on the ownership, development, and operation of midstream energy infrastructure assets primarily shale formations, in North America.",Oil and Gas Storage and Transportation
SUI,NYSE,纽交所,"SUI,SUI.PRA,SCZ",NYSE:SUI, NYSE:SUI.PRA, DB:SCZ,,-,Sun Communities Inc. ,,,,,,,,1975,www.suncommunities.com,United States,"Headquarters
27777 Franklin Road
Suite 200 
Southfield, Michigan    48034
United States
Main Phone: 248-208-2500","Sun Communities, Inc. operates as a real estate investment trust (REIT).",Residential REITs
SLF,-,-,"SLF,SLF.PRE,SLF.PRD,SLF.PRC",TSX:SLF, TSX:SLF.PRE, TSX:SLF.PRD, TSX:SLF.PRC,-,Sun Life Financial Inc. ,,,,,,,,1999,www.sunlife.com,Canada,"Headquarters
150 King Street West
6th Floor 
Toronto, Ontario    M5H 1J9
Canada
Main Phone: 416-979-4800
Other Phone: 416-979-9966","Sun Life Financial Inc., an international financial services organization, provides a range of protection and wealth accumulation products and services to individuals and corporate customers worldwide.",Life and Health Insurance
SXC,NYSE,纽交所,SXC,NYSE:SXC,,,,-,SunCoke Energy Inc. ,,,,,,,,2010,www.suncoke.com,United States,"Headquarters
1011 Warrenville Road
Suite 600 
Lisle, Illinois    60532
United States
Main Phone: 630-824-1000
Main Fax: 630-824-1001","SunCoke Energy, Inc. operates as an independent producer of coke in the Americas.",Steel
SXCP,NYSE,纽交所,"SXCP,0SU",NYSE:SXCP, DB:0SU,,,-,"Suncoke Energy Partners, L.P. ",,,,,,,,-,www.sxcpartners.com,United States,"Headquarters
1011 Warrenville Road
Suite 600 
Lisle, Illinois    60532
United States
Main Phone: 630-824-1000","SunCoke Energy Partners, L.P. manufactures and sells coke used in the blast furnace production of steel in the United States.",Steel
SU,-,-,"SU,SU,SM3",TSX:SU, NYSE:SU, DB:SM3,,-,Suncor Energy Inc. ,,,,,,,,1953,www.suncor.com,Canada,"Headquarters
150 – 6th Avenue SW
Box 2844 
Calgary, Alberta    T2P 3E3
Canada
Main Phone: 403-296-8000","Suncor Energy Inc., together with its subsidiaries, operates as an integrated energy company.",Integrated Oil and Gas
SUNE,NYSE,纽交所,"SUNE,WFR,SUNE *,WFR",NYSE:SUNE, XTRA:WFR, BMV:SUNE *, DB:WFR,-,"SunEdison, Inc. ",,,,,,,,1984,www.sunedisonsilicon.com,United States,"Headquarters
501 Pearl Drive
City of O’Fallon 
St. Peters, Missouri    63376
United States
Main Phone: 636-474-5000","SunEdison, Inc. develops, manufactures, and sells silicon wafers to the semiconductor industry.",Semiconductor Equipment
SSY,AMEX,全美证交所,SSY,AMEX:SSY,,,,-,SunLink Health Systems Inc. ,,,,,,,,1959,www.sunlinkhealth.com,United States,"Headquarters
900 Circle 75 Parkway
Suite 1120 
Atlanta, Georgia    30339
United States
Main Phone: 770-933-7000
Main Fax: 770-933-7010","SunLink Health Systems, Inc., through its subsidiaries, provides healthcare services in the United States.",Healthcare Facilities
SXL,NYSE,纽交所,"SXL,SUN",NYSE:SXL, DB:SUN,,,-,Sunoco Logistics Partners L.P. ,,,,,,,,2001,www.sunocologistics.com,United States,"Headquarters
1818 Market Street
Suite 1500 
Philadelphia, Pennsylvania    19103
United States
Main Phone: 866-248-4344","Sunoco Logistics Partners L.P. is engaged in the transport, terminalling, and storage of crude oil, refined products, and natural gas liquids (NGL) in the United States.",Oil and Gas Storage and Transportation
SHO,NYSE,纽交所,"SHO,SHO.PRD,UF2",NYSE:SHO, NYSE:SHO.PRD, DB:UF2,,-,Sunstone Hotel Investors Inc. ,,,,,,,,1995,www.sunstonehotels.com,United States,"Headquarters
120 Vantis
Suite 350 
Aliso Viejo, California    92656
United States
Main Phone: 949-330-4000","Sunstone Hotel Investors, Inc. operates as a real estate investment trust. The firm engages in the acquisition, ownership, asset management, renovation, and sale of luxury, upper upscale, and upscale full-service hotels in the United States.",Hotel and Resort REITs
STI,NYSE,纽交所,"STI,STI.PRA,STI.PRE,SUU",NYSE:STI, NYSE:STI.PRA, NYSE:STI.PRE, DB:SUU,-,"SunTrust Banks, Inc. ",,,,,,,,1891,www.suntrust.com,United States,"Headquarters
303 Peachtree Street, N.E. 
Atlanta, Georgia    30308
United States
Main Phone: 404-588-7711","SunTrust Banks, Inc. operates as the holding company for SunTrust Bank that provides various financial services in the United States.",Regional Banks
SDPI,AMEX,全美证交所,SDPI,AMEX:SDPI,,,,-,"Superior Drilling Products, Inc. ",,,,,,,,1999,www.sdpi.com,United States,"Headquarters
1586 South 1700 East 
Vernal, Utah    84078
United States
Main Phone: 435-789-0594","Superior Drilling Products, Inc. manufactures and remanufactures polycrystalline diamond compact drill bits and drill string tools for the oil, natural gas, and mining services industries.",Industrial Machinery
SPN,NYSE,纽交所,"SPN,SJR",NYSE:SPN, DB:SJR,,,-,"Superior Energy Services, Inc. ",,,,,,,,1991,www.superiorenergy.com,United States,"Headquarters
1001 Louisiana Street
Suite 2900 
Houston, Texas    77002
United States
Main Phone: 713-654-2200
Main Fax: 713-654-2205","Superior Energy Services, Inc. provides specialized oilfield services and equipment to oil and gas companies in the United States, the Gulf of Mexico, and internationally.",Oil and Gas Equipment and Services
SUP,NYSE,纽交所,SUP,NYSE:SUP,,,,-,"Superior Industries International, Inc. ",,,,,,,,1957,www.supind.com,United States,"Headquarters
7800 Woodley Avenue 
Van Nuys, California    91406
United States
Main Phone: 818-781-4973
Main Fax: 818-780-3500","Superior Industries International, Inc. designs, manufactures, and sells aluminum road wheels to the original equipment manufacturers in North America.",Auto Parts and Equipment
SVU,NYSE,纽交所,"SVU,SVU *,SJ1",NYSE:SVU, BMV:SVU *, DB:SJ1,,-,SUPERVALU Inc. ,,,,,,,,1871,www.supervalu.com,United States,"Headquarters
East View Innovation Center
7075 Flying Cloud Drive 
Eden Prairie, Minnesota    55344
United States
Main Phone: 952-828-4000","SUPERVALU INC., together with its subsidiaries, operates as a wholesale distributor to independent retail customers in the United States.",Food Retail
