DLN,AMEX,全美证交所,DLN,AMEX:DLN,,,,,Derwent London plc,,,,,,,,-,www.derwentlondon.com,United Kingdom,"25 Savile Row, London, Greater London, W1S 2ER, United Kingdom","Derwent London plc, through its subsidiaries, engages in the property investment, refurbishment, redevelopment, and operation of properties in central London. The company rents its properties for office and residential purposes. It qualifies as a real estate investment trust for federal income tax purposes. The company generally would not be subject to federal corporate income taxes if it distributes at least 90% of its taxable income to its stockholders. Derwent London plc is based in London, the United Kingdom.",Office REITs
EZA,AMEX,全美证交所,EZA,AMEX:EZA,,,,,"iShares, Inc. - iShares MSCI South Africa ETF",,,,,,,,2003,us.ishares.com/product_info/fund/overview/EZA.htm,United States,"400 Howard Street, San Francisco, California, 94105, United States","iShares, Inc. - iShares MSCI South Africa ETF is an exchange traded fund launched by BlackRock, Inc. The fund is managed by BlackRock Fund Advisors. It invests in the public equity markets of South Africa. The fund seeks to invest in the stocks of companies operating across diversified sectors. It primarily invests in the stocks of large-, mid- or small-capitalization companies. The fund seeks to track the performance of MSCI South Africa Index, by using representative sampling technique. It was formerly known as iShares, Inc. - iShares MSCI South Africa Index Fund. iShares, Inc. - iShares MSCI South Africa ETF was formed on February 3, 2003 and is domiciled in the United States.",Asset Management and Custody Banks
FIBG,AMEX,全美证交所,FIBG,AMEX:FIBG,,,,,Credit Suisse FI Enhanced Big Cap Growth ETN,,,,,,,,2013,-,Bahamas,"Shirley & Charlotte Streets, Bahamas Financial, 4th Floor, P.O. Box N-4928, Nassau    Bahamas","Credit Suisse FI Enhanced Big Cap Growth ETN is an exchange traded note launched by Credit Suisse AG (Nassau). The note seeks to track twice the performance of the Russell 1000 Growth Index Total Return. The Index represents the public equity markets of the United States. It seeks to track companies operating across diversified sectors. The Index seeks to track growth stocks of large-cap companies. It takes long positions in equity securities. The ETN will mature on October 22, 2013. UBS AG FI Enhanced Big Cap Growth ETN was formed on October 17, 2013 and is domiciled in the United States.",Asset Management and Custody Banks
SUB,AMEX,全美证交所,SUB,AMEX:SUB,,,,,iShares Trust - iShares Short-Term National AMT-Free Muni Bond ETF,,,,,,,,2008,us.ishares.com/product_info/fund/overview/SUB.htm,United States,"400 Howard Street, San Francisco, California, 94105, United States","iShares Trust - iShares Short Term National AMT-Free Muni Bond ETF is an exchange traded fund launched by BlackRock, Inc. It is managed by Blackrock Fund Advisors. The fund invests in the fixed income markets of the United States. It invests in U.S. dollar denominated tax-exempt municipal bonds issued by the state or local governments or agencies. The fund invests in short term investment-grade bonds rated at least BBB- by S&P or Fitch or Baa3 by Moody’s with a maturity of greater than or equal to one month and less than or equal to five years. It seeks to track the performance of the S&P Short Term National AMT-Free Municipal Bond Index, by using representative sampling approach. The fund was formerly known as iShares Trust - iShares S&P Short Term National AMT-Free Municipal Bond Fund. iShares Trust - iShares Short Term National AMT-Free Muni Bond ETF was formed on November 5, 2008 and is domiciled in the United States.",Asset Management and Custody Banks
AMSWA,NASDAQ,纳斯达克市场,AMSWA,NASDAQ:AMSWA,,,,,"American Software, Inc.",,,,,,,,1970,www.amsoftware.com,United States,"470 East Paces Ferry Road, NE, Atlanta, Georgia, 30305, United States","American Software, Inc. develops, markets, and supports a portfolio of software and services that deliver enterprise management and collaborative supply chain solutions worldwide. It operates in three segments: Supply Chain Management (SCM), Enterprise Resource Planning (ERP), and Information Technology (IT) Consulting. The SCM segment provides supply chain management solutions, including sales and operations planning, demand and supply planning, inventory optimization, manufacturing, and transportation optimization solutions to streamline and optimize the market planning, management, production, and distribution of products for manufacturers, suppliers, distributors, and retailers. This segment also markets and sells Demand Solutions product line to small and midsize enterprises; and offers Logility Voyager Solutions suite to customers with distribution-intensive supply chains. The ERP segment offers purchasing and materials management, customer order processing, financial, e-commerce, flow manufacturing, and traditional manufacturing solutions, as well as provides industry-specific business software to retailers and manufacturers in the apparel, sewn products, and furniture industries. The IT Consulting segment provides IT staffing and consulting services, such as professional/project management, staff augmentation, infrastructure and consulting, and social media and analytic marketing services; and support for software products comprising software enhancements, documentation, updates, customer education, consulting, systems integration, and maintenance services. The company markets and sells its products through direct and indirect sales channels, as well as through agents to retail, apparel, consumer packaged goods, chemicals, pharmaceuticals, industrial products, and other manufacturing industries. American Software, Inc. was founded in 1970 and is headquartered in Atlanta, Georgia.",Application Software
BIV,AMEX,全美证交所,BIV,AMEX:BIV,,,,,Vanguard Bond Index Funds - Vanguard Intermediate-Term Bond ETF,,,,,,,,1994,advisors.vanguard.com/VGApp/iip/site/advisor/investments/productoverview?fundId=0925&source=autosuggest&fromSearch=true,United States,"100 Vanguard Boulevard, V26, Malvern, Pennsylvania, 19355, United States","Vanguard Bond Index Funds - Vanguard Intermediate-Term Bond ETF is an exchange traded fund launched and managed by The Vanguard Group, Inc. The fund invests in the fixed income markets of the United States. It invests in intermediate-term U.S. government securities, corporate securities, and international dollar-denominated bonds that have maturities between 5 and 10 years. The fund invests in investment-grade securities rated in one of the four highest rating categories by nationally recognized statistical rating organizations for example Moody’s or S&P. It seeks to track the performance of the Barclays U.S. 5–10 Year Government/Credit Float Adjusted Index, by using representative sampling methodology. The fund was formerly known as Vanguard Bond Index Fund, Inc. - Vanguard Intermediate-Term Bond ETF. Vanguard Bond Index Funds - Vanguard Intermediate-Term Bond ETF was formed on March 1, 1994 and is domiciled in the United States.",Asset Management and Custody Banks
BWX,AMEX,全美证交所,BWX,AMEX:BWX,,,,,SPDR Series Trust - SPDR Barclays International Treasury Bond ETF,,,,,,,,2007,www.spdrs.com/product/fund.seam?ticker=BWX,United States,"State Street Financial Center, One Lincoln Street, Boston, Massachusetts, 02111-2900, United States","SPDR Series Trust - SPDR Barclays International Treasury Bond ETF is an exchange traded fund launched by State Street Global Advisors, Inc. The fund is managed by SSgA Funds Management, Inc. It invests in the fixed income markets across the globe excluding the United States. The fund invests in local currency investment grade government bonds rated Baa3 or higher by Moody’s or BBB- or higher by S&P or BBB- or higher by Fitch which have a remaining maturity of one year or more. It seeks to replicate the performance of the Barclays Global Treasury Ex-US Capped Index by using representative sampling methodology. The fund was formerly known as SPDR Series Trust – SPDR Barclays Capital International Treasury Bond . SPDR Series Trust - SPDR Barclays International Treasury Bond ETF was formed on October 2, 2007 and is domiciled in the United States.",Asset Management and Custody Banks
BZF,AMEX,全美证交所,BZF,AMEX:BZF,,,,,WisdomTree Trust - WisdomTree Brazilian Real Strategy Fund,,,,,,,,2008,www.wisdomtree.com/etfs/fund-details-currency.asp?etfid=63,United States,"380 Madison Avenue, 21st Floor, New York, New York, 10017-2509, United States","WisdomTree Trust - WisdomTree Brazilian Real Strategy Fund is an exchange traded fund launched by WisdomTree Investments, Inc. The fund is co-managed by WisdomTree Asset Management, Inc. and Mellon Capital Management Corporation. It invests in currency markets. The fund uses derivatives such as forward currency contracts and swap agreements to invest in Brazilian real relative to the U.S. dollar. It primarily invests in short-term U.S. money market securities, repurchase agreements, securities issued by Brazilian government and its agencies or instrumentalities, bank debt obligations and time deposits, bankers’ acceptances, commercial paper, short-term corporate debt obligations, mortgage-backed securities, and asset-backed securities which are rated in the upper two short-term ratings by at least two nationally recognized statistical rating organizations and with a maximum maturity of 397 days. The fund employs active management style to manage its portfolio. It benchmarks the performance of its portfolio against the JP Morgan Emerging Local Markets Index Plus Brazil. The fund was formerly known as WisdomTree Trust - WisdomTree Brazilian Real Fund. WisdomTree Trust - WisdomTree Brazilian Real Strategy Fund was formed on May 14, 2008 and is domiciled in the United States.",Asset Management and Custody Banks
DRE,NYSE,纽交所,DRE-L,NYSE:DRE-L,,,,,Duke Realty Corporation,,,,,,,,1972,www.dukerealty.com,United States,"600 East 96th Street, Suite 100, Indianapolis, Indiana, 46240, United States","Duke Realty Corporation operates as a real estate investment trust (REIT) in the United States. It offers leasing, property and asset management, development, construction, build-to-suit, and other tenant-related services. As of December 31, 2006, Duke Realty owned approximately 721 industrial, office, and retail properties comprising 113.8 million rentable square feet, as well as owned 6,400 acres of unencumbered land for development. The company has elected to be taxed as REIT under the Internal Revenue Code. As a REIT, it would not be subject to federal income tax purposes, provided that it distributes at least 90% of its REIT taxable income to its shareholders. The company was founded in 1972 and is headquartered in Indianapolis, Indiana with regional offices in Alexandria, Virginia; Atlanta, Georgia; Cincinnati, Columbus, and Cleveland, Ohio; Chicago, Illinois; Dallas and Houston, Texas; Minneapolis, Minnesota; Nashville, Tennessee; Orlando, Florida; Phoenix, Arizona; Raleigh, North Carolina; St. Louis, Missouri; and Tampa and Weston, Florida.",Diversified REITs
KYN,NYSE,纽交所,KYN-E,NYSE:KYN-E,,,,,Kayne Anderson MLP Investment Company,,,,,,,,2004,www.kaynefunds.com/kyn/fact-sheet/,United States,"717 Texas Avenue, Suite 3100, Houston, Texas, 77002, United States","Kayne Anderson MLP Investment Company is a closed ended equity mutual fund launched and managed by KA Fund Advisors, LLC. It is co-managed by Kayne Anderson Capital Advisors, L.P. The fund invests in the public equity markets of the United States. It invests in stocks of companies operating in the energy sector. The fund primarily invests in energy-related master limited partnerships. Kayne Anderson MLP Investment Company was formed on June 4, 2004 and is domiciled in the United States.",Asset Management and Custody Banks
LQD,AMEX,全美证交所,LQD,AMEX:LQD,,,,,iShares Trust - iShares iBoxx $ Investment Grade Corporate Bond ETF,,,,,,,,2002,us.ishares.com/product_info/fund/overview/LQD.htm,United States,"400 Howard Street, San Francisco, California, 94105, United States","iShares Trust - iShares iBoxx $ Investment Grade Corporate Bond ETF is an exchange traded fund launched by BlackRock, Inc. It is managed by BlackRock Fund Advisors. The fund invests in the fixed income markets of the United States. It invests in U.S. dollar-denominated corporate bonds that have at least 3 years to maturity. The fund invests in securities rated investment-grade by Fitch, Moody’s, or S&P. It seeks to replicate the performance of the the Markit iBoxx $ Liquid Investment Grade Index by using representative sampling approach. The fund was formerly known as iShares Trust - iShares iBoxx $ Investment Grade Corporate Bond Fund. iShares Trust - iShares iBoxx $ Investment Grade Corporate Bond ETF was formed on July 22, 2002 and is domiciled in the United States.",Asset Management and Custody Banks
REZ,AMEX,全美证交所,REZ,AMEX:REZ,,,,,Resources and Energy Group Limited,,,,,,,,-,-,Australia,"Level 33 Colonial Centre, 52 Martin Place, Sydney, New South Wales, 2000, Australia","Resources & Energy Group Limited, through its subsidiary, Deep Energy Limited, explores for geothermal energy. As of June 30, 2014, the company had a 100% interest in the GEL 486 license with an area of 1,943 square kilometers located in South Australia. It also has exploration license interests in the Mount Mackenzie project covering copper and gold deposits situated in Queensland. The company is based in Sydney, Australia.",Coal and Consumable Fuels
SCE,AMEX,全美证交所,SCE-D,AMEX:SCE-D,,,,,Schweizer Electronic AG,,,,,,,,1849,www.seag.de,Germany,"Einsteinstrasse 10, Schramberg, Baden-Württemberg, 78713, Germany","Schweizer Electronic AG manufactures and sells printed circuit boards (PCB) worldwide. It operates in three divisions: Electronic, Systems, and Energy. It provides printed circuit boards, including thick copper boards; power combi boards; Wirelaid, a wire-writing technology for high-current applications; IMS boards for heat dissipation; inlay boards for currents and heat dissipation; and water boards for integrated water cooling. The company also offers embedding products and solutions, including integrated interposer board for the embedding of logic semiconductors; power PCB pack for use in power electronic solutions with 3 phase drives; cavity board for various solutions, where deeper contact surfaces are required for SMD and bonding processes; and µ thin, µ pitch board for smallest, thinnest, and multi-chip semiconductor packages respectively modules with direct pad contacting. It provides printed circuit boards primarily for automotive and industry sectors; and solar industry, as well as for control electronics, motor drives, DC/DC and AC/DC converters, consumer and mobile, semiconductor housing, and sports applications. The company was founded in 1849 and is headquartered in Schramberg, Germany. Schweizer Electronic AG operates as a subsidiary of Family Schweizer.",Electronic Components
SDYL,AMEX,全美证交所,SDYL,AMEX:SDYL,,,,,Speedy Hire Plc,,,,,,,,-,www.speedyhire.plc.uk,United Kingdom,"Chase House, 16 The Parks, Newton-le-Willows, Merseyside, WA12 0JQ, United Kingdom","Speedy Hire Plc, through its subsidiaries, provides an integrated suite of products, solutions, and services for hire to construction, infrastructure, and industrial markets in the United Kingdom, Ireland, and internationally. The company also offers specialist solutions comprising consultancy and technical delivery of solutions in plant, rail, power, survey, and lifting sectors; and support services, such as product testing, repair, inspection, maintenance, training, and its partnered services. It serves central Government departments, local authorities, and private businesses in general commercial construction, as well as in build and housing stock repair and maintenance; transport sectors comprising rail, highways, ports and airports, as well as water and waste utilities; and consumer goods, technology, mining, and the oil and gas industries. The company sells its products through sales force and depot network. Speedy Hire Plc is based in Newton-le-Willows, the United Kingdom.",Trading Companies and Distributors
TCBIL,NASDAQ,纳斯达克市场,TCBIL,NASDAQ:TCBIL,,,,,Texas Capital BancShares Inc.,,,,,,,,1996,www.texascapitalbank.com,United States,"2000 McKinney Avenue, Suite 700, Dallas, Texas, 75201, United States","Texas Capital Bancshares, Inc. operates as the bank holding company for Texas Capital Bank, National Association that provides various banking products and services for commercial businesses, and professionals and entrepreneurs in Texas. It offers commercial checking accounts, lockbox accounts, cash concentration accounts, and other treasury management services, including an on-line system; and consumer deposit products, such as checking accounts, savings accounts, money market accounts, and certificates of deposit. The company also provides commercial loans for general corporate purposes comprising financing for working capital, internal growth, and acquisitions, as well as financing for business insurance premiums; real estate term and construction loans; mortgage finance lending; equipment leasing; and letters of credit. In addition, it offers wealth management and trust services consisting of investment management, personal trust and estate services, custodial services, retirement accounts, and related services; retirement products, including individual retirement accounts and administrative services for retirement vehicles, such as pension and profit sharing plans; and Internet banking services. Texas Capital Bancshares, Inc. primarily serves Austin, Dallas, Fort Worth, Houston, and San Antonio metropolitan areas of Texas. As of December 31, 2013, the company conducted business at 13 full service banking locations and 1 operations center. Texas Capital Bancshares, Inc. was founded in 1996 and is headquartered in Dallas, Texas.",Regional Banks
USMV,AMEX,全美证交所,USMV,AMEX:USMV,,,,,iShares Trust - iShares MSCI USA Minimum Volatility ETF,,,,,,,,2011,us.ishares.com/product_info/fund/overview/USMV.htm,United States,"400 Howard Street, San Francisco, California, 94105, United States","iShares Trust - iShares MSCI USA Minimum Volatility ETF is an exchange traded fund launched by BlackRock, Inc. The fund is managed by BlackRock Fund Advisors. It invests in the public equity markets of the United States. The fund seeks to invest in the stocks of companies operating across diversified sectors. It primarily invests in the low-volatile stocks of companies across all market capitalizations. The fund seeks to track the performance of the MSCI USA Minimum Volatility (USD) Index, by using representative sampling methodology. It was formerly known as iShares Trust - iShares MSCI USA Minimum Volatility Index Fund. iShares Trust - iShares MSCI USA Minimum Volatility ETF was formed on October 18, 2011 and is domiciled in the United States.",Asset Management and Custody Banks
VYM,AMEX,全美证交所,VYM,AMEX:VYM,,,,,Vanguard Whitehall Funds - Vanguard High Dividend Yield ETF,,,,,,,,2006,advisors.vanguard.com/VGApp/iip/site/advisor/investments/productoverview?fundId=0923&source=autosuggest&fromSearch=true,United States,"100 Vanguard Boulevard, V26, Malvern, Pennsylvania, 19355, United States","Vanguard Whitehall Funds - Vanguard High Dividend Yield ETF is an exchange traded fund launched and managed by The Vanguard Group, Inc. The fund invests the public equity markets of the United States. It seeks to invest in stocks of companies operating across diversified sectors. The fund primarily invests in the dividend yielding stocks of companies across all market capitalizations. It seeks to replicate the performance of the FTSE High Dividend Yield Index, by investing in the stocks of companies as per their weightings in the index. Vanguard Whitehall Funds - Vanguard High Dividend Yield ETF was formed on November 10, 2006 and is domiciled in the United States.",Asset Management and Custody Banks
WPS,AMEX,全美证交所,WPS,AMEX:WPS,,,,,"West Pharmaceutical Services, Inc.",,,,,,,,1923,www.westpharma.com,United States,"530 Herman O. West Drive, Exton, Pennsylvania, 19341-0645, United States","West Pharmaceutical Services, Inc. develops, manufactures, and sells components and systems for the packaging and delivery of injectable drugs, as well as delivery system components for the pharmaceutical, healthcare, and consumer products industries. The company operates through two segments, Pharmaceutical Packaging Systems and Pharmaceutical Delivery Systems. The Pharmaceutical Packaging Systems segment offers packaging components and systems for injectable drug delivery, such as stoppers and seals for vials, closures and other components used in syringe, intravenous and blood collection systems, and prefillable syringe components. This segment also provides contract analytical laboratory services for testing and evaluating primary drug packaging components with the contained drug formulation; and specialized testing for complete drug delivery systems. The Pharmaceutical Delivery Systems segment offers safety and administration systems, and multi component systems for drug administration. This segment offers customer contract-manufacturing and assembly solutions, which include technologies, such as multi-component molding, in-mold labeling, ultrasonic welding, and clean room molding and device assembly used to manufacture customer-owned components, as well as devices used in surgical, diagnostic, ophthalmic, other drug delivery systems, personal care, and consumer products. This segment’s administration systems comprise sterile devices for the administration of drug products, including transfer devices, needleless reconstitution systems, and vial adapters. The company sells its products through its sales force, distribution network, contract sales agents, and regional distributors in the United States, Germany, France, and other European countries. West Pharmaceutical Services, Inc. was founded in 1923 and is headquartered in Exton, Pennsylvania.",Healthcare Supplies
ACTA,NASDAQ,纳斯达克市场,ACTA,NASDAQ:ACTA,,,,,Actua Corporation,,,,,,,,1996,www.actua.com,United States,"555 East Lancaster Avenue, Suite 640, Radnor, Pennsylvania, 19087, United States","Actua Corporation operates as a multi-vertical cloud technology company that creates value for customers and provides transformative efficiency to vertical markets worldwide. It provides Bolt Platform, a cloud-based platform that allows captive and independent insurance agents to meet various commercial and personal property, and casualty insurance needs of their customers; and cloud-based digital communication management platform, which enables government organizations to provide citizens with access to new information, delivering updates through e-mail, mobile text alerts, RSS, and social media channels from government entities at the national, state, and local levels. The company also offers an integrated suite of cloud-based solutions that help companies manage various environmental, health, and safety regulatory compliance requirements worldwide. In addition, it provides a cloud-based publishing platform that allows manufacturers and retailers to share their products in a connected, contextual way among Facebook users; operates a cloud-based healthcare payments network focused exclusively on healthcare providers, payers, and patients; and offers a cloud-based transcript exchange and intelligence platform that enables the exchange of electronic transcripts and other student records among schools, universities, state education agencies, and individuals. The company was formerly known as ICG Group, Inc. and changed its name to Actua Corporation in September 2014. Actua Corporation was founded in 1996 and is headquartered in Radnor, Pennsylvania.",Asset Management and Custody Banks
AIV,NYSE,纽交所,AIV-A,NYSE:AIV-A,,,,,Apartment Investment and Management Company,,,,,,,,1994,www.aimco.com,United States,"4582 South Ulster Street, Suite 1100, Denver, Colorado, 80237, United States","Apartment Investment and Management Company is a real estate investment trust. The firm engages in the acquisition, ownership, management, and redevelopment of apartment properties. It invests in real estate markets of United States. The firm primarily invests in apartment properties. Apartment Investment and Management Company was founded on January 10, 1994 and is headquartered in Denver, Colorado.",Residential REITs
DGT,AMEX,全美证交所,DGT,AMEX:DGT,,,,,SPDR Series Trust - SPDR Global Dow ETF,,,,,,,,2000,www.spdrs.com/product/fund.seam?ticker=DGT,United States,"State Street Financial Center, One Lincoln Street, Boston, Massachusetts, 02111-2900, United States","SPDR Series Trust – SPDR Global Dow ETF is an exchange traded fund launched by State Street Global Advisors, Inc. The fund is managed by SSgA Funds Management Inc. It invests in the public equity markets across the globe. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in stocks of large-cap companies. The fund seeks to replicate the performance of The Global Dow Index, by using representative sampling approach. It was formerly known as SPDR Series Trust – SPDR DJ Global Titans ETF. SPDR Series Trust – SPDR Global Dow ETF was formed on September 25, 2000 and is domiciled in the United States.",Asset Management and Custody Banks
DHS,AMEX,全美证交所,DHS,AMEX:DHS,,,,,WisdomTree Trust - WisdomTree Equity Income Fund,,,,,,,,2006,www.wisdomtree.com/etfs/fund-details.asp?etfid=4,United States,"380 Madison Avenue, 21st Floor, New York, New York, 10017-2509, United States","WisdomTree Trust - WisdomTree Equity Income Fund is an exchange traded fund launched by Wisdom Tree Investments, Inc. The fund is co-managed by WisdomTree Asset Management, Inc. and Mellon Capital Management Corporation. It invests in the public equity markets of the United States. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in dividend paying stocks of companies with market capitalization of at least $200 million. The fund seeks to replicate the performance of the WisdomTree Equity Income Index by using representative sampling technique. It was formerly known as WisdomTree Trust - WisdomTree High-Yielding Equity Fund. WisdomTree Trust - WisdomTree Equity Income Fund was formed on June 16, 2006 and is domiciled in the United States.",Asset Management and Custody Banks
FCAU,NYSE,纽交所,FCAU,NYSE:FCAU,,,,,Fiat Chrysler Automobiles N.V.,,,,,,,,1899,www.fiatgroup.com,Italy,"Via Nizza, 250, Turin, Turin, 10126, Italy","Fiat Chrysler Automobiles N.V. designs, engineers, manufactures, distributes, and sells automobiles and light commercial vehicles, engines, transmission systems, automotive-related components, metallurgical products, and production systems. It provides automobiles, such as cars, utility vehicles, minivans, SUVs, and trucks under the Chrysler, Jeep, Dodge, Ram, SRT, and Fiat brand names; and related parts and accessories under the Mopar brand name. It also offers passenger cars and light commercial vehicles under the Fiat, Alfa Romeo, Lancia/Chrysler, Abarth, and Fiat Professional brand names; and produces and sells luxury sport cars under the Ferrari and Maserati brand names, as well as provides financial services. In addition, the company provides lighting components, engine control units, suspensions, shock absorbers, electronic systems, and exhausts systems, as well as is engaged in plastic molding components and after-market operations under the Magneti Marelli brand name. Further, it offers cast iron components for engines, gearboxes, transmissions and suspension systems, and aluminum cylinder heads; and designs and produces industrial automation systems and related products for the automotive sector. Additionally, it is involved in the publishing and communications activities. The company sells its products primarily through dealer networks in approximately 40 countries worldwide. Fiat Chrysler Automobiles N.V. was founded in 1899 and is headquartered in Turin, Italy.",Automobile Manufacturers
GRT,NYSE,纽交所,GRT-H,NYSE:GRT-H,,,,,Glimcher Realty Trust,,,,,,,,1993,www.glimcher.com,United States,"180 East Broad Street, Columbus, Ohio, 43215, United States","Glimcher Realty Trust is a publicly owned equity real estate investment trust. It invests in the real estate markets of the United States. The firm is engaged in ownership, development and management of properties. It makes investments in regional malls, open-air centers and fashion outlets to create its portfolio. Glimcher Realty Trust was founded on September 1, 1993 and is based in Columbus, Ohio.",Retail REITs
PUK,NYSE,纽交所,PUK-A,NYSE:PUK-A,,,,,Prudential plc,,,,,,,,1848,www.prudential.co.uk,United Kingdom,"Laurence Pountney Hill, London, Greater London, EC4R 0HH, United Kingdom","Prudential plc, together with its subsidiaries, provides retail financial products and services, and asset management services to individuals and businesses in Asia, the United States, and the United Kingdom. It offers life insurance, and health and protection products, such as health, disability, critical illness, and accident coverage products. The company also provides long-term savings and retirement products to retail and institutional customers, as well as fixed annuities, variable annuities, and institutional products, including guaranteed investment contracts, funding agreements, and medium-term note funding agreements. Prudential plc was founded in 1848 and is headquartered in London, the United Kingdom.",Life and Health Insurance
AMOV,NASDAQ,纳斯达克市场,AMOV,NASDAQ:AMOV,,,,,America Movil S.A.B. de C.V.,,,,,,,,2000,www.americamovil.com,Mexico,"Lago Zurich 245, Colonia Ampliación Granada, Miguel Hidalgo, Mexico City, Districto Federal Mexico, 11529, Mexico","América Móvil, S.A.B. de C.V. provides telecommunications services in the United States, Latin America, and the Caribbean. It offers mobile and fixed voice services, including airtime, local, domestic, and international long-distance services, as well as network interconnection and public telephony services. The company also provides data, messaging, Web browsing, mobile entertainment, enterprise mobility services, and corporate network services, as well as data services, such as data transmission, email services, instant messaging, content streaming, and interactive applications. In addition, it offers handsets, smartphones, broadband cards, tablets, and netbooks; accessories, such as chargers, headsets, and batteries; push-to-talk services; and other wireless services that include PC and wireless security, machine-to-machine services, field communication services, mobile payment solutions, mobile applications, and VPN services, as well as Oficina Móvil Telcel, a services suite to enhance applications, video calls, and mobile banking. Further, the company provides video, music, radio, online gaming, and applications; advertising, e-commerce, and digital marketing services; application development services for mobile devices; digital discount coupons; and social media solutions, as well as publishes and distributes yellow and white pages directories. Additionally, it sells computers, telecommunications equipment, and accessories; rents high-speed data lines to businesses and other telecommunications providers; offers billing and collection services, satellite data and packet-switched data transmission services, frame relay, and message-handling systems; satellite solutions; and provides cable pay television, call center, pay per view and additional programming, and advertising services. The company markets its products and services through distributors and retail chains. América Móvil, S.A.B. de C.V. was founded in 2000 and is based in Mexico City, Mexico.",Wireless Telecommunication Services
AVAL,NYSE,纽交所,AVAL,NYSE:AVAL,,,,,Grupo Aval Acciones Y Valores S.A.,,,,,,,,-,www.grupoaval.com,Colombia,"Carrera 13 No. 26A-47, Bogotá    Colombia","Grupo Aval Acciones Y Valores S.A. provides financial products and services to public and private sector customers in Colombia, Central America, and Caribbean. It offers various deposit products and services, such as checking accounts, savings accounts, time deposits, correspondent bank deposits, cashier checks, and collection services; and loan products, including commercial, consumer, microcredit, and mortgage loans, as well as financial leasing. The company also provides pension and severance fund management services; and collection and payment solutions, comprising tax payment and customs services, consignment services, online and bar code collection, Web services, credit card collection, electronic collection, automatic debit, third-party electronic payments, programmed service payments, social security payments, and prepaid cards. In addition, it offers general purpose loans, foreign exchange services, documentation services, guarantees, auto financing, payroll loans, and credit cards, as well as various deposit and basic treasury products. Further, the company provides fiduciary services, including portfolio management, collateral and payment services for project finance, and real estate escrow services; merchandise storage and deposit, customs agency, cargo management, and merchandise distribution; brokerage services, fund management, portfolio management, securities management, and capital markets consulting services; and investment banking, treasury, and private banking services. As of December 31, 2013, it operated through a network of 1,374 branches and 3,674 ATMs, as well as 386 other electronic service points. Grupo Aval Acciones Y Valores S.A. was founded in 1870 and is based in Bogotá, Colombia.",Diversified Banks
DRE,NYSE,纽交所,DRE-K,NYSE:DRE-K,,,,,Duke Realty Corporation,,,,,,,,1972,www.dukerealty.com,United States,"600 East 96th Street, Suite 100, Indianapolis, Indiana, 46240, United States","Duke Realty Corporation operates as a real estate investment trust (REIT) in the United States. It offers leasing, property and asset management, development, construction, build-to-suit, and other tenant-related services. As of December 31, 2006, Duke Realty owned approximately 721 industrial, office, and retail properties comprising 113.8 million rentable square feet, as well as owned 6,400 acres of unencumbered land for development. The company has elected to be taxed as REIT under the Internal Revenue Code. As a REIT, it would not be subject to federal income tax purposes, provided that it distributes at least 90% of its REIT taxable income to its shareholders. The company was founded in 1972 and is headquartered in Indianapolis, Indiana with regional offices in Alexandria, Virginia; Atlanta, Georgia; Cincinnati, Columbus, and Cleveland, Ohio; Chicago, Illinois; Dallas and Houston, Texas; Minneapolis, Minnesota; Nashville, Tennessee; Orlando, Florida; Phoenix, Arizona; Raleigh, North Carolina; St. Louis, Missouri; and Tampa and Weston, Florida.",Diversified REITs
FLTR,AMEX,全美证交所,FLTR,AMEX:FLTR,,,,,Market Vectors ETF Trust - Market Vectors Investment Grade Floating Rate ETF,,,,,,,,2011,www.vaneck.com/funds/FLTR.aspx,United States,"335 Madison Avenue, 19th Floor, New York, New York, 10017, United States","Market Vectors ETF Trust - Market Vectors Investment Grade Floating Rate ETF is an exchange traded fund launched and managed by Van Eck Associates Corporation. The fund invests in fixed income markets of the United States. It primarily invests in U.S. dollar denominated investment grade floating rate notes issued by corporations which are rated as BBB- and higher by S&P and Fitch and Baa3 and higher by Moody’s. The fund invests in securities which have a minimum of 0.5 years remaining to maturity. It seeks to track the performance of the Market Vectors US Investment Grade Floating Rate Index, by using representative sampling methodology. Market Vectors ETF Trust - Market Vectors Investment Grade Floating Rate ETF was formed on April 25, 2011 and is domiciled in the United States.",Asset Management and Custody Banks
PZA,AMEX,全美证交所,PZA,AMEX:PZA,,,,,Pizza Pizza Royalty Corp.,,,,,,,,1967,www.pizzapizza.ca,Canada,"500 Kipling Avenue, Toronto, Ontario, M8Z 5E5, Canada","Pizza Pizza Royalty Corp., through its subsidiary, Pizza Pizza Royalty Limited Partnership, franchises and operates quick service restaurants under the Pizza Pizza and Pizza 73 brands in Canada. The company operates its Pizza Pizza Restaurants as franchise oriented restaurants and Pizza 73 Restaurants as independent businesses. As of December 31, 2013, it had 629 Pizza Pizza restaurants, including 614 franchised or licensed restaurants, and 15 owned and operated corporate restaurants; and 94 Pizza 73 locations located in Ontario, Quebec, Saskatchewan, Manitoba, and Nova Scotia. Pizza Pizza Royalty Corp. was founded in 1967 and is headquartered in Toronto, Canada.",Restaurants
